theta_deg	log10_I_minus_log10_R
1.63325	-2.8753757E-002
1.63475	-1.5314102E-002
1.63625	-1.1494160E-002
1.63775	-1.9287109E-002
1.63925	-3.1031132E-002
1.64075	-4.5041561E-002
1.64225	-4.2475224E-002
1.64375	-8.6385250E-002
1.64525	-1.0362911E-001
1.64675	-8.7078094E-002
1.64825	-9.2598915E-002
1.64975	-7.3153496E-002
1.65125	-5.3689480E-002
1.65275	-1.8316746E-002
1.65425	5.5484772E-003
1.65575	1.1491776E-004
1.65725	-8.1396103E-004
1.65875	9.1242790E-003
1.66025	7.4601173E-003
1.66175	1.8040895E-002
1.66325	3.6080599E-002
1.66475	5.7260036E-002
1.66625	7.0245743E-002
1.66775	7.7099562E-002
1.66925	8.4956884E-002
1.67075	9.4963789E-002
1.67225	9.6098661E-002
1.67375	9.5333338E-002
1.67525	1.0097623E-001
1.67675	1.1694741E-001
1.67825	1.3217020E-001
1.67975	1.3509011E-001
1.68125	1.3457990E-001
1.68275	1.4102340E-001
1.68425	1.4008188E-001
1.68575	1.2897873E-001
1.68725	1.0816956E-001
1.68875	8.9359760E-002
1.69025	4.9873829E-002
1.69175	1.9362450E-002
1.69325	-2.9768944E-003
1.69475	-5.3015232E-002
1.69625	-6.8680763E-002
1.69775	-1.0032845E-001
1.69925	-1.0089207E-001
1.70075	-9.8478079E-002
1.70225	-9.0901136E-002
1.70375	-7.9645395E-002
1.70525	-8.1437588E-002
1.70675	-6.8786383E-002
1.70825	-5.8678150E-002
1.70975	-5.5784464E-002
1.71125	-4.1181564E-002
1.71275	-3.0118227E-002
1.71425	-1.3097763E-002
1.71575	-5.6052208E-003
1.71725	1.3974667E-002
1.71875	2.2542953E-002
1.72025	3.0698538E-002
1.72175	3.6345482E-002
1.72325	4.3755054E-002
1.72475	5.8754683E-002
1.72625	5.8362246E-002
1.72775	7.1269274E-002
1.72925	7.0219278E-002
1.73075	6.4737797E-002
1.73225	3.2583475E-002
1.73375	-3.4268379E-002
1.73525	-1.0145473E-001
1.73675	-1.7776823E-001
1.73825	-2.4496508E-001
1.73975	-2.7656269E-001
1.74125	-2.6960754E-001
1.74275	-2.4265265E-001
1.74425	-2.3869109E-001
1.74575	-2.2389221E-001
1.74725	-2.0771766E-001
1.74875	-1.8773222E-001
1.75025	-1.7291069E-001
1.75175	-1.6362453E-001
1.75325	-1.5354228E-001
1.75475	-1.4346170E-001
1.75625	-1.3759828E-001
1.75775	-1.3131142E-001
1.75925	-1.2279797E-001
1.76075	-1.1556292E-001
1.76225	-1.1177564E-001
1.76375	-1.0452819E-001
1.76525	-9.6911430E-002
1.76675	-8.9922190E-002
1.76825	-8.9161158E-002
1.76975	-8.2678080E-002
1.77125	-7.5041533E-002
1.77275	-7.1052074E-002
1.77425	-7.0066690E-002
1.77575	-6.9382906E-002
1.77725	-6.4045906E-002
1.77875	-6.4429998E-002
1.78025	-6.6084623E-002
1.78175	-6.7158937E-002
1.78325	-6.3796043E-002
1.78475	-6.2085867E-002
1.78625	-6.3020706E-002
1.78775	-6.2558889E-002
1.78925	-6.2576056E-002
1.79075	-6.3738823E-002
1.79225	-6.2702894E-002
1.79375	-6.3682318E-002
1.79525	-6.3648701E-002
1.79675	-6.7819118E-002
1.79825	-6.5467119E-002
1.79975	-6.5083027E-002
1.80125	-7.1433544E-002
1.80275	-7.6769114E-002
1.80425	-8.3532333E-002
1.80575	-8.2159996E-002
1.80725	-8.8770628E-002
1.80875	-9.4033957E-002
1.81025	-1.0175872E-001
1.81175	-1.0801220E-001
1.81325	-1.1213207E-001
1.81475	-1.2568736E-001
1.81625	-1.3711762E-001
1.81775	-1.3308644E-001
1.81925	-1.3541269E-001
1.82075	-1.1295009E-001
1.82225	-9.1954231E-002
1.82375	-3.7457943E-002
1.82525	3.2338619E-002
1.82675	1.0145569E-001
1.82825	1.6113472E-001
1.82975	1.9456387E-001
1.83125	2.1493196E-001
1.83275	2.1214056E-001
1.83425	2.0819950E-001
1.83575	1.9599819E-001
1.83725	1.7454672E-001
1.83875	1.4611268E-001
1.84025	1.2521219E-001
1.84175	1.1187625E-001
1.84325	9.6226215E-002
1.84475	6.7893982E-002
1.84625	6.0904980E-002
1.84775	4.8420429E-002
1.84925	2.4968147E-002
1.85075	1.4570236E-002
1.85225	-1.5892029E-002
1.85375	-3.1826496E-002
1.85525	-6.7117691E-002
1.85675	-8.9551926E-002
1.85825	-8.0782413E-002
1.85975	-1.2803793E-001
1.86125	-1.1500454E-001
1.86275	-1.3512135E-001
1.86425	-9.9837780E-002
1.86575	-1.5902042E-002
1.86725	3.8235188E-002
1.86875	1.3210297E-001
1.87025	2.6441669E-001
1.87175	3.7514591E-001
1.87325	4.1517448E-001
1.87475	4.4085503E-001
1.87625	4.3184471E-001
1.87775	3.9914036E-001
1.87925	3.2778597E-001
1.88075	3.0016136E-001
1.88225	2.7346754E-001
1.88375	2.4400568E-001
1.88525	2.2236967E-001
1.88675	2.3090839E-001
1.88825	2.2078323E-001
1.88975	1.8675804E-001
1.89125	1.5561533E-001
1.89275	1.0819387E-001
1.89425	6.1567783E-002
1.89575	-1.4522552E-002
1.89725	-1.9355297E-002
1.89875	-8.0276012E-002
1.90025	-9.3300819E-002
1.90175	-1.2144852E-001
1.90325	-1.3900805E-001
1.90475	-1.1341906E-001
1.90625	-1.8438482E-001
1.90775	-1.5453577E-001
1.90925	-1.6304207E-001
1.91075	-3.6459923E-002
1.91225	1.5655947E-001
1.91375	2.1329737E-001
1.91525	3.2366610E-001
1.91675	4.9383640E-001
1.91825	5.1367188E-001
1.91975	5.2372980E-001
1.92125	4.5003796E-001
1.92275	4.2463398E-001
1.92425	3.6716795E-001
1.92575	2.6914406E-001
1.92725	2.4222136E-001
1.92875	1.7819166E-001
1.93025	1.7513752E-001
1.93175	1.5551329E-001
1.93325	1.4780140E-001
1.93475	1.3059521E-001
1.93625	8.0986500E-002
1.93775	7.4378967E-002
1.93925	5.0665379E-002
1.94075	1.0004997E-002
1.94225	-1.7815590E-002
1.94375	-5.8897495E-002
1.94525	-3.0857086E-002
1.94675	-8.0711365E-002
1.94825	-1.3622093E-001
1.94975	-1.2888336E-001
1.95125	-1.2128210E-001
1.95275	3.4739017E-002
1.95425	1.2319708E-001
1.95575	1.9981813E-001
1.95725	3.2972813E-001
1.95875	4.3073893E-001
1.96025	4.7929764E-001
1.96175	4.6089268E-001
1.96325	4.1200256E-001
1.96475	4.1441107E-001
1.96625	3.4914541E-001
1.96775	3.3600950E-001
1.96925	3.0013275E-001
1.97075	2.7406549E-001
1.97225	2.4366903E-001
1.97375	2.3317766E-001
1.97525	2.0742226E-001
1.97675	1.6872072E-001
1.97825	1.2337255E-001
1.97975	8.4571362E-002
1.98125	3.5709381E-002
1.98275	-9.7427368E-003
1.98425	-7.3952198E-002
1.98575	-1.8572617E-001
1.98725	-2.1099520E-001
1.98875	-2.7212858E-001
1.99025	-2.5722933E-001
1.99175	-2.5838995E-001
1.99325	-2.5742722E-001
1.99475	-1.5340614E-001
1.99625	-1.1569691E-001
1.99775	-1.0190344E-001
1.99925	-9.4008923E-002
2.00075	7.7702522E-002
2.00225	1.7695379E-001
2.00375	2.3603868E-001
2.00525	2.7304888E-001
2.00675	3.0435467E-001
2.00825	3.2790852E-001
2.00975	2.6827145E-001
2.01125	2.7803135E-001
2.01275	2.6363611E-001
2.01425	2.8124762E-001
2.01575	3.0166006E-001
2.01725	3.0899286E-001
2.01875	2.5238276E-001
2.02025	2.1086693E-001
2.02175	1.6708231E-001
2.02325	9.9669456E-002
2.02475	5.6030750E-002
2.02625	-3.4274101E-002
2.02775	-4.5438766E-002
2.02925	-1.2927294E-001
2.03075	-1.4897871E-001
2.03225	-1.4491940E-001
2.03375	-2.0194387E-001
2.03525	-2.1639538E-001
2.03675	-2.9840040E-001
2.03825	-2.4984646E-001
2.03975	-2.3449898E-001
2.04125	-2.6560879E-001
2.04275	-2.6037884E-001
2.04425	-6.8985462E-002
2.04575	4.8728943E-002
2.04725	1.7111158E-001
2.04875	2.1252775E-001
2.05025	2.3350906E-001
2.05175	3.1849623E-001
2.05325	3.8392544E-001
2.05475	3.8263416E-001
2.05625	3.4789276E-001
2.05775	3.3730841E-001
2.05925	3.4785891E-001
2.06075	3.1662512E-001
2.06225	2.0108461E-001
2.06375	1.4515924E-001
2.06525	1.0776472E-001
2.06675	9.0245724E-002
2.06825	5.1274776E-002
2.06975	1.1582375E-003
2.07125	3.4389019E-002
2.07275	-4.3349266E-003
2.07425	-2.3964882E-002
2.07575	-8.1693649E-002
2.07725	-1.5100813E-001
2.07875	-2.0773363E-001
2.08025	-3.2859802E-001
2.08175	-1.9797802E-001
2.08325	-1.9243526E-001
2.08475	-1.8954086E-001
2.08625	-1.4164686E-001
2.08775	-5.2011013E-002
2.08925	2.5408268E-002
2.09075	-3.7384033E-002
2.09225	9.7398758E-002
2.09375	1.8869829E-001
2.09525	2.4812365E-001
2.09675	2.6305342E-001
2.09825	2.6640701E-001
2.09975	2.2489786E-001
2.10125	2.0232487E-001
2.10275	1.4309025E-001
2.10425	1.2602663E-001
2.10575	9.4278812E-002
2.10725	7.1187019E-003
2.10875	7.5287819E-003
2.11025	-5.0811291E-002
2.11175	-8.3155155E-002
2.11325	-1.3712454E-001
2.11475	-2.5884724E-001
2.11625	-2.4965525E-001
2.11775	-2.7237654E-001
2.11925	-2.9298687E-001
2.12075	-2.6674271E-001
2.12225	-2.8118420E-001
2.12375	-1.9963551E-001
2.12525	-1.6026497E-001
2.12675	-1.1861801E-001
2.12825	-1.2227106E-001
2.12975	-1.3325930E-001
2.13125	-1.5593719E-001
2.13275	-7.0606232E-002
2.13425	4.2889595E-002
2.13575	8.8385105E-002
2.13725	1.8458939E-001
2.13875	1.9485855E-001
2.14025	2.4581575E-001
2.14175	2.5791311E-001
2.14325	1.9949818E-001
2.14475	1.8563128E-001
2.14625	1.0562086E-001
2.14775	1.6176844E-001
2.14925	7.1277142E-002
2.15075	2.5765896E-002
2.15225	5.4668903E-002
2.15375	4.3220043E-002
2.15525	1.5020847E-002
2.15675	-1.1795616E-001
2.15825	-1.1275291E-001
2.15975	-1.6901398E-001
2.16125	-2.3216486E-001
2.16275	-3.0792093E-001
2.16425	-2.8198290E-001
2.16575	-2.5176716E-001
2.16725	-2.1801186E-001
2.16875	-2.3975754E-001
2.17025	-2.0245981E-001
2.17175	-1.0800123E-001
2.17325	6.3633442E-002
2.17475	1.9600964E-001
2.17625	2.9981470E-001
2.17775	3.3408737E-001
2.17925	3.5616398E-001
2.18075	3.4437943E-001
2.18225	2.4920797E-001
2.18375	2.2226429E-001
2.18525	1.0129929E-001
2.18675	3.4284592E-002
2.18825	-7.6625824E-002
2.18975	-2.7107716E-002
2.19125	-1.8811226E-002
2.19275	-1.5522528E-001
2.19425	-1.7316151E-001
2.19575	-7.2268963E-002
2.19725	-1.8073082E-002
2.19875	-1.1772633E-001
2.20025	-1.5301895E-001
2.20175	-1.4532423E-001
2.20325	-1.3254452E-001
2.20475	-2.0202875E-001
2.20625	-2.8893232E-001
2.20775	-2.6257467E-001
2.20925	-1.7476654E-001
2.21075	-1.4240599E-001
2.21225	-1.0873032E-001
2.21375	-2.4170876E-002
2.21525	7.0471764E-003
2.21675	3.3926010E-002
2.21825	5.4323196E-002
2.21975	1.1220741E-001
2.22125	1.1500597E-001
2.22275	1.1497974E-002
2.22425	1.3474226E-001
2.22575	1.5072584E-001
2.22725	1.2429047E-001
2.22875	1.6233540E-001
2.23025	1.6288662E-001
2.23175	1.6261625E-001
2.23325	7.8704357E-002
2.23475	8.6065769E-002
2.23625	9.5479012E-002
2.23775	-8.8667870E-003
2.23925	-5.3052425E-002
2.24075	-9.5342636E-002
2.24225	-2.2288322E-002
2.24375	-8.9334011E-002
2.24525	-1.6606236E-001
2.24675	-1.5090704E-001
2.24825	-1.3131762E-001
2.24975	-1.0774660E-001
2.25125	-2.5693035E-001
2.25275	-2.2756481E-001
2.25425	-1.9688988E-001
2.25575	-1.6633129E-001
2.25725	-1.3755894E-001
2.25875	-1.1238289E-001
2.26025	3.2359123E-002
2.26175	9.6438885E-002
2.26325	1.4726591E-001
2.26475	2.5813723E-001
2.26625	2.4739695E-001
2.26775	2.3011589E-001
2.26925	1.3532019E-001
2.27075	6.8497181E-002
2.27225	-4.1151047E-003
2.27375	-2.0688820E-001
2.27525	-2.3205090E-001
2.27675	-2.5461912E-001
2.27825	-2.7377319E-001
2.27975	-2.2197008E-001
2.28125	-2.3269033E-001
2.28275	-1.2957811E-001
2.28425	-1.3077784E-001
2.28575	-3.9956570E-002
2.28725	-3.1480789E-002
2.28875	5.4172039E-002
2.29025	7.1585655E-002
2.29175	2.0283699E-002
2.29325	8.2483768E-002
2.29475	2.9983521E-002
2.29625	5.7816029E-002
2.29775	-6.9423199E-002
2.29925	6.5757751E-002
2.30075	8.8682652E-002
2.30225	5.5965900E-002
2.30375	6.8784237E-002
2.30525	7.5223923E-002
2.30675	7.4962616E-002
2.30825	1.0153770E-002
2.30975	-2.6316643E-003
2.31125	-2.0413876E-002
2.31275	-4.1936398E-002
2.31425	4.3365955E-002
2.31575	1.7835903E-001
2.31725	1.5415907E-001
2.31875	1.3167763E-001
2.32025	1.1191654E-001
2.32175	9.5660686E-002
2.32325	1.1567020E-001
2.32475	-3.8159370E-002
2.32625	3.8027763E-002
2.32775	1.0677910E-001
2.32925	1.7133284E-001
2.33075	1.8246889E-001
2.33225	1.0766554E-001
2.33375	1.2675810E-001
2.33525	7.6302528E-002
2.33675	1.3325691E-002
2.33825	3.8460732E-002
2.33975	6.3308239E-002
2.34125	8.6574078E-002
2.34275	1.5279722E-001
2.34425	1.2367296E-001
2.34575	1.8146324E-001
2.34725	9.1499805E-002
2.34875	1.9004965E-001
2.35025	1.8639088E-001
2.35175	1.3189793E-001
2.35325	1.1853600E-001
2.35475	1.0124588E-001
2.35625	1.6812181E-001
2.35775	1.0461235E-001
2.35925	8.1902027E-002
2.36075	5.9848785E-002
2.36225	3.9606094E-002
2.36375	6.3553810E-002
2.36525	8.3041191E-003
2.36675	-4.7141075E-002
2.36825	-5.2272797E-002
2.36975	-5.2648067E-002
2.37125	-2.4843216E-003
2.37275	-9.0362072E-002
2.37425	-1.3503695E-001
2.37575	-1.1798048E-001
2.37725	-9.7941875E-002
2.37875	-7.5884819E-002
2.38025	-5.2938938E-002
2.38175	2.7669430E-002
2.38325	4.8759460E-002
2.38475	6.7272663E-002
2.38625	8.2403660E-002
2.38775	9.3633175E-002
2.38925	4.2704105E-002
2.39075	-2.1438122E-002
2.39225	-2.2892475E-002
2.39375	-2.8558731E-002
2.39525	-3.8319111E-002
2.39675	-5.1914215E-002
2.39825	-6.8860531E-002
2.39975	-8.8406086E-002
2.40125	-1.0954905E-001
2.40275	-6.4179420E-002
2.40425	-8.4975719E-002
2.40575	-1.0384321E-001
2.40725	-1.0637283E-002
2.40875	-2.2846222E-002
2.41025	1.6114187E-001
2.41175	1.5792084E-001
2.41325	1.5952587E-001
2.41475	1.6589737E-001
2.41625	1.0981226E-001
2.41775	1.9161081E-001
2.41925	6.3596725E-002
2.42075	1.2541866E-001
2.42225	1.8483114E-001
2.42375	2.0643187E-001
2.42525	2.2681570E-001
2.42675	2.0715189E-001
2.42825	1.8084335E-001
2.42975	9.5499039E-002
2.43125	4.5344830E-002
2.43275	2.0431852E-001
2.43425	2.4603415E-001
2.43575	2.0121050E-001
2.43725	1.9398928E-001
2.43875	1.8297958E-001
2.44025	2.0972586E-001
2.44175	5.3552628E-002
2.44325	1.3009119E-001
2.44475	1.0822916E-001
2.44625	8.6076260E-002
2.44775	2.1101713E-001
2.44925	1.9198465E-001
2.45075	1.7613649E-001
2.45225	1.6428947E-001
2.45375	2.6617050E-001
2.45525	2.6383829E-001
2.45675	1.5740919E-001
2.45825	1.3287210E-001
2.45975	1.4510012E-001
2.46125	4.7370434E-002
2.46275	-1.5511894E-001
2.46425	-1.3367271E-001
2.46575	-4.4413567E-002
2.46725	-2.2521019E-002
2.46875	-2.2611618E-003
2.47025	1.5353680E-002
2.47175	2.9609203E-002
2.47325	4.0099621E-002
2.47475	-2.0289898E-002
2.47625	-1.7714977E-002
2.47775	-1.9172192E-002
2.47925	-2.4767399E-002
2.48075	3.2314301E-002
2.48225	7.6127529E-002
2.48375	1.5473604E-001
2.48525	1.7424345E-001
2.48675	1.4969349E-001
2.48825	1.2370825E-001
2.48975	5.6293011E-002
2.49125	-1.4117241E-002
2.49275	-1.4526033E-001
2.49425	-2.3047543E-001
2.49575	-2.4418163E-001
2.49725	-1.8579197E-001
2.49875	-1.3085794E-001
2.50025	-7.7132702E-002
2.50175	-6.9015503E-002
2.50325	-9.9086761E-003
2.50475	4.9510956E-002
2.50625	3.0006886E-002
2.50775	8.9201927E-003
2.50925	-1.6089916E-002
2.51075	1.0055542E-002
2.51225	-2.3281574E-002
2.51375	-6.8436146E-002
2.51525	7.4313641E-002
2.51675	8.7337971E-002
2.51825	9.5047474E-002
2.51975	9.7088337E-002
2.52125	1.9009209E-001
2.52275	1.8000650E-001
2.52425	6.6727638E-002
2.52575	4.4256210E-002
2.52725	1.1320877E-001
2.52875	1.2226820E-001
2.53025	4.5690060E-002
2.53175	9.4037056E-003
2.53325	-2.6216507E-002
2.53475	8.6562157E-002
2.53625	5.6824684E-002
2.53775	3.1743050E-002
2.53925	1.4470816E-001
2.54075	1.7446136E-001
2.54225	2.5978899E-001
2.54375	1.8627739E-001
2.54525	2.1113443E-001
2.54675	2.5931787E-001
2.54825	1.5826941E-001
2.54975	1.3381243E-001
2.55125	4.6146393E-002
2.55275	7.8939915E-002
2.55425	4.1728020E-002
2.55575	-6.0493469E-002
2.55725	7.1070194E-002
2.55875	1.0185528E-001
2.56025	1.2621689E-001
2.56175	2.2088575E-001
2.56325	1.8762875E-001
2.56475	1.7978048E-001
2.56625	1.1767435E-001
2.56775	1.6391373E-001
2.56925	8.2695484E-002
2.57075	6.9148540E-002
2.57225	1.2894630E-002
2.57375	-4.5326233E-002
2.57525	-3.5976887E-002
2.57675	-6.0913563E-002
2.57825	-8.3550453E-002
2.57975	-1.2891340E-001
2.58125	-9.3640804E-002
2.58275	-8.3098888E-002
2.58425	-1.5278912E-001
2.58575	-1.9563246E-001
2.58725	-1.2086916E-001
2.58875	-1.2618017E-001
2.59025	-8.6525917E-002
2.59175	-9.5864773E-002
2.59325	-9.8665237E-002
2.59475	-3.6997318E-002
2.59625	-4.3667316E-002
2.59775	-2.5944233E-002
2.59925	1.7825127E-002
2.60075	6.5555573E-002
2.60225	1.1389399E-001
2.60375	6.5613747E-002
2.60525	4.2078972E-002
2.60675	-1.1050701E-002
2.60825	-1.4514542E-001
2.60975	-1.9628525E-001
2.61125	-1.9442034E-001
2.61275	-2.2231150E-001
2.61425	-2.1684217E-001
2.61575	-2.1630144E-001
2.61725	-2.8401232E-001
2.61875	-3.0436611E-001
2.62025	-2.3198891E-001
2.62175	-2.0747519E-001
2.62325	-1.8183422E-001
2.62475	-1.5254498E-001
2.62625	-1.1935329E-001
2.62775	-8.8774204E-002
2.62925	-8.5467339E-002
2.63075	-9.4550610E-002
2.63225	-1.0151386E-001
2.63375	-1.1592913E-001
2.63525	-1.1265182E-001
2.63675	-8.5403919E-002
2.63825	-7.9251289E-002
2.63975	-8.2029819E-002
2.64125	-6.9204330E-002
2.64275	-5.8862209E-002
2.64425	-5.4053307E-002
2.64575	-8.1127167E-002
2.64725	-8.3117485E-002
2.64875	-6.8526745E-002
2.65025	-6.8728447E-002
2.65175	-6.1931610E-002
2.65325	-6.9207668E-002
2.65475	-5.3790569E-002
2.65625	-3.9523125E-002
2.65775	-3.1719685E-002
2.65925	-3.2580853E-002
2.66075	-3.4120083E-002
2.66225	-2.1904469E-002
2.66375	-3.0304432E-002
2.66525	-3.5185337E-002
2.66675	-4.4334412E-002
2.66825	-5.2621841E-002
2.66975	-5.9131622E-002
2.67125	-6.0070038E-002
2.67275	-5.5926800E-002
2.67425	-7.1437359E-002
2.67575	-7.6702595E-002
2.67725	-5.5526733E-002
2.67875	-4.5305729E-002
2.68025	-5.9564590E-002
2.68175	-5.4744244E-002
2.68325	-4.0633678E-002
2.68475	-4.6200752E-003
2.68625	-1.3849258E-002
2.68775	-4.2395592E-003
2.68925	2.9710293E-002
2.69075	8.5600376E-002
2.69225	9.7046852E-002
2.69375	8.1193447E-002
2.69525	1.2857103E-001
2.69675	1.5208483E-001
2.69825	2.2220469E-001
2.69975	2.2783136E-001
2.70125	2.1174192E-001
2.70275	1.5126896E-001
2.70425	1.2071228E-001
2.70575	6.6475868E-002
2.70725	-1.2730265E-001
2.70875	-2.5408745E-001
2.71025	-1.8721962E-001
2.71175	-1.1379433E-001
2.71325	-1.0262632E-001
2.71475	-6.9147587E-002
2.71625	-1.9391060E-002
2.71775	-5.1677227E-002
2.71925	-1.1491680E-001
2.72075	-1.1519289E-001
2.72225	-1.7180014E-001
2.72375	-1.5751457E-001
2.72525	-9.2662811E-002
2.72675	-6.3376427E-003
2.72825	6.3486576E-002
2.72975	3.2377720E-002
2.73125	9.8949909E-002
2.73275	1.1167622E-001
2.73425	2.1492958E-002
2.73575	-5.5292130E-002
2.73725	-8.4799290E-002
2.73875	-3.0068398E-002
2.74025	-3.2197952E-002
2.74175	8.5463524E-003
2.74325	-1.8917561E-002
2.74475	1.0950327E-001
2.74625	1.6320276E-001
2.74775	1.6051865E-001
2.74925	1.4849377E-001
2.75075	2.0798016E-001
2.75225	2.4949265E-001
2.75375	1.5344715E-001
2.75525	1.5753841E-001
2.75675	2.1744919E-001
2.75825	1.8933153E-001
2.75975	1.0680914E-001
2.76125	2.0030499E-002
2.76275	5.6934357E-003
2.76425	-4.0422440E-002
2.76575	-1.8077087E-001
2.76725	-1.2533092E-001
2.76875	-1.1486530E-001
2.77025	-9.8593712E-002
2.77175	4.7812462E-002
2.77325	7.3598862E-002
2.77475	1.0255003E-001
2.77625	9.5465183E-002
2.77775	1.2633467E-001
2.77925	1.5575457E-001
2.78075	4.3985367E-002
2.78225	8.5806847E-003
2.78375	2.6679993E-002
2.78525	4.0271759E-002
2.78675	-1.7204762E-002
2.78825	-1.1260033E-002
2.78975	-8.2364082E-003
2.79125	5.9285164E-002
2.79275	5.7688236E-002
2.79425	1.6316509E-001
2.79575	2.0319414E-001
2.79725	2.3682547E-001
2.79875	2.2720098E-001
2.80025	1.7470884E-001
2.80175	1.6276789E-001
2.80325	5.3912163E-002
2.80475	-1.5085697E-002
2.80625	8.4924221E-002
2.80775	7.8462601E-002
2.80925	7.5249672E-002
2.81075	7.5573921E-002
2.81225	1.2516260E-001
2.81375	1.3215780E-001
2.81525	4.4784069E-002
2.81675	5.6030750E-002
2.81825	6.8048477E-002
2.81975	7.9911232E-002
2.82125	3.2836914E-002
2.82275	4.2249203E-002
2.82425	-1.7073631E-002
2.82575	-1.1260509E-002
2.82725	5.9864998E-002
2.82875	6.2701702E-002
2.83025	6.4520836E-002
2.83175	6.5624714E-002
2.83325	6.6257000E-002
2.83475	6.6596508E-002
2.83625	-1.8405914E-004
2.83775	-1.1825562E-004
2.83925	-1.1396408E-004
2.84075	-1.5115738E-004
2.84225	1.2471581E-001
2.84375	1.2461185E-001
2.84525	2.6278162E-001
2.84675	3.0041695E-001
2.84825	3.0025530E-001
2.84975	3.0010319E-001
2.85125	2.2079849E-001
2.85275	2.2072172E-001
2.85425	6.5801620E-002
2.85575	-1.1014938E-003
2.85725	-1.0032654E-003
2.85875	-8.6545944E-004
2.86025	-7.0667267E-004
2.86175	-5.4645538E-004
2.86325	-4.0006638E-004
2.86475	-2.7704239E-004
2.86625	-1.8215179E-004
2.86775	-1.1301041E-004
2.86925	6.6880226E-002
2.87075	6.6909790E-002
2.87225	6.6927433E-002
2.87375	6.6936970E-002
2.87525	6.6942215E-002
2.87675	6.6944599E-002
2.87825	-9.5367432E-007
2.87975	6.6946507E-002
2.88125	6.6946507E-002
2.88275	1.2493849E-001
2.88425	1.7609072E-001
2.88575	1.7609072E-001
2.88725	1.7609072E-001
2.88875	1.2493849E-001
2.89025	1.2493849E-001
2.89175	6.6946507E-002
2.89325	-4.7683716E-007
2.89475	-4.7683716E-007
2.89625	-4.7683716E-007
2.89775	-4.7683716E-007
2.89925	-4.7683716E-007
2.90075	6.6946507E-002
2.90225	6.6946507E-002
2.90375	1.7609072E-001
2.90525	2.2184849E-001
2.90675	2.2184849E-001
2.90825	2.2184849E-001
2.90975	1.7609072E-001
2.91125	2.6324081E-001
2.91275	1.7609072E-001
2.91425	1.2493849E-001
2.91575	1.2493849E-001
2.91725	1.2493849E-001
2.91875	1.2493849E-001
2.92025	-4.7683716E-007
2.92175	-4.7683716E-007
2.92325	-4.7683716E-007
2.92475	-4.7683716E-007
2.92625	6.6946507E-002
2.92775	6.6946507E-002
2.92925	6.6946507E-002
2.93075	6.6946507E-002
2.93225	6.6946507E-002
2.93375	6.6946507E-002
2.93525	6.6946507E-002
2.93675	6.6946507E-002
2.93825	6.6946507E-002
2.93975	1.2493849E-001
2.94125	1.2493849E-001
2.94275	1.2493849E-001
2.94425	6.6946507E-002
2.94575	6.6946507E-002
2.94725	6.6946507E-002
2.94875	-4.7683716E-007
2.95025	-4.7683716E-007
2.95175	-4.7683716E-007
2.95325	-4.7683716E-007
2.95475	-4.7683716E-007
2.95625	-4.7683716E-007
2.95775	-4.7683716E-007
2.95925	-4.7683716E-007
2.96075	-4.7683716E-007
2.96225	-4.7683716E-007
2.96375	-4.7683716E-007
2.96525	-4.7683716E-007
2.96675	-4.7683716E-007
2.96825	6.6946507E-002
2.96975	6.6946507E-002
2.97125	6.6946507E-002
2.97275	6.6946507E-002
2.97425	6.6946507E-002
2.97575	6.6946507E-002
2.97725	-4.7683716E-007
2.97875	-4.7683716E-007
2.98025	-4.7683716E-007
2.98175	6.6946507E-002
2.98325	6.6946507E-002
2.98475	6.6946507E-002
2.98625	6.6946507E-002
2.98775	6.6946507E-002
2.98925	6.6946507E-002
2.99075	-4.7683716E-007
2.99225	-4.7683716E-007
2.99375	-4.7683716E-007
2.99525	-4.7683716E-007
2.99675	-4.7683716E-007
2.99825	-4.7683716E-007
2.99975	-4.7683716E-007
3.00125	-4.7683716E-007
3.00275	-4.7683716E-007
3.00425	-4.7683716E-007
3.00575	6.6946507E-002
3.00725	6.6946507E-002
3.00875	6.6946507E-002
3.01025	6.6946507E-002
3.01175	6.6946507E-002
3.01325	6.6946507E-002
3.01475	-4.7683716E-007
3.01625	-4.7683716E-007
3.01775	-4.7683716E-007
3.01925	6.6946507E-002
3.02075	6.6946507E-002
3.02225	6.6946507E-002
3.02375	6.6946507E-002
3.02525	6.6946507E-002
3.02675	6.6946507E-002
3.02825	-4.7683716E-007
3.02975	-4.7683716E-007
3.03125	-4.7683716E-007
3.03275	-4.7683716E-007
3.03425	-4.7683716E-007
3.03575	-4.7683716E-007
3.03725	-4.7683716E-007
3.03875	6.6946507E-002
3.04025	6.6946507E-002
3.04175	1.7609072E-001
3.04325	1.7609072E-001
3.04475	1.7609072E-001
3.04625	1.7609072E-001
3.04775	1.2493849E-001
3.04925	1.2493849E-001
3.05075	-4.7683716E-007
3.05225	-4.7683716E-007
3.05375	-4.7683716E-007
3.05525	-4.7683716E-007
3.05675	-4.7683716E-007
3.05825	-4.7683716E-007
3.05975	-4.7683716E-007
3.06125	1.2493849E-001
3.06275	1.2493849E-001
3.06425	1.2493849E-001
3.06575	1.2493849E-001
3.06725	1.2493849E-001
3.06875	1.2493849E-001
3.07025	-4.7683716E-007
3.07175	-4.7683716E-007
3.07325	-4.7683716E-007
3.07475	-4.7683716E-007
3.07625	-4.7683716E-007
3.07775	-4.7683716E-007
3.07925	-4.7683716E-007
3.08075	-4.7683716E-007
