# specimen,CoC3,record_name,P2-03,instrument_id,Co-C(260916A)-XRR,raw_file,XRR-1_Co-C(260916A)-XRR.xrdml,role,"Co/C, baseline round 2",points,3585
two_theta_deg,intensity_counts
2.19250,548.0
2.19550,555.0
2.19850,538.0
2.20150,559.0
2.20450,557.0
2.20750,561.0
2.21050,534.0
2.21350,500.0
2.21650,464.0
2.21950,407.0
2.22250,404.0
2.22550,344.0
2.22850,266.0
2.23150,221.0
2.23450,211.0
2.23750,170.0
2.24050,123.0
2.24350,91.0
2.24650,90.0
2.24950,70.0
2.25250,61.0
2.25550,58.0
2.25850,66.0
2.26150,80.0
2.26450,122.0
2.26750,122.0
2.27050,151.0
2.27350,169.0
2.27650,168.0
2.27950,181.0
2.28250,241.0
2.28550,271.0
2.28850,254.0
2.29150,295.0
2.29450,280.0
2.29750,276.0
2.30050,246.0
2.30350,281.0
2.30650,232.0
2.30950,219.0
2.31250,222.0
2.31550,167.0
2.31850,141.0
2.32150,139.0
2.32450,97.0
2.32750,101.0
2.33050,70.0
2.33350,70.0
2.33650,41.0
2.33950,45.0
2.34250,32.0
2.34550,38.0
2.34850,37.0
2.35150,35.0
2.35450,44.0
2.35750,53.0
2.36050,62.0
2.36350,79.0
2.36650,86.0
2.36950,86.0
2.37250,112.0
2.37550,131.0
2.37850,131.0
2.38150,147.0
2.38450,143.0
2.38750,137.0
2.39050,154.0
2.39350,122.0
2.39650,132.0
2.39950,134.0
2.40250,108.0
2.40550,104.0
2.40850,115.0
2.41150,100.0
2.41450,79.0
2.41750,84.0
2.42050,52.0
2.42350,39.0
2.42650,30.0
2.42950,36.0
2.43250,27.0
2.43550,23.0
2.43850,19.0
2.44150,26.0
2.44450,20.0
2.44750,18.0
2.45050,39.0
2.45350,40.0
2.45650,43.0
2.45950,57.0
2.46250,74.0
2.46550,63.0
2.46850,74.0
2.47150,72.0
2.47450,88.0
2.47750,95.0
2.48050,91.0
2.48350,101.0
2.48650,73.0
2.48950,87.0
2.49250,75.0
2.49550,86.0
2.49850,70.0
2.50150,69.0
2.50450,57.0
2.50750,50.0
2.51050,51.0
2.51350,42.0
2.51650,22.0
2.51950,28.0
2.52250,14.0
2.52550,18.0
2.52850,13.0
2.53150,15.0
2.53450,8.0
2.53750,12.0
2.54050,17.0
2.54350,16.0
2.54650,26.0
2.54950,22.0
2.55250,39.0
2.55550,42.0
2.55850,42.0
2.56150,46.0
2.56450,57.0
2.56750,54.0
2.57050,61.0
2.57350,61.0
2.57650,50.0
2.57950,78.0
2.58250,55.0
2.58550,53.0
2.58850,50.0
2.59150,38.0
2.59450,37.0
2.59750,33.0
2.60050,36.0
2.60350,33.0
2.60650,20.0
2.60950,20.0
2.61250,18.0
2.61550,22.0
2.61850,11.0
2.62150,13.0
2.62450,8.0
2.62750,17.0
2.63050,8.0
2.63350,8.0
2.63650,21.0
2.63950,21.0
2.64250,19.0
2.64550,24.0
2.64850,27.0
2.65150,35.0
2.65450,43.0
2.65750,29.0
2.66050,43.0
2.66350,47.0
2.66650,39.0
2.66950,52.0
2.67250,41.0
2.67550,32.0
2.67850,29.0
2.68150,33.0
2.68450,32.0
2.68750,29.0
2.69050,35.0
2.69350,29.0
2.69650,16.0
2.69950,8.0
2.70250,11.0
2.70550,13.0
2.70850,17.0
2.71150,10.0
2.71450,13.0
2.71750,8.0
2.72050,7.0
2.72350,10.0
2.72650,11.0
2.72950,10.0
2.73250,21.0
2.73550,17.0
2.73850,11.0
2.74150,20.0
2.74450,20.0
2.74750,21.0
2.75050,22.0
2.75350,31.0
2.75650,31.0
2.75950,33.0
2.76250,33.0
2.76550,33.0
2.76850,30.0
2.77150,26.0
2.77450,28.0
2.77750,38.0
2.78050,14.0
2.78350,24.0
2.78650,20.0
2.78950,20.0
2.79250,16.0
2.79550,10.0
2.79850,18.0
2.80150,11.0
2.80450,7.0
2.80750,3.0
2.81050,7.0
2.81350,8.0
2.81650,12.0
2.81950,14.0
2.82250,10.0
2.82550,4.0
2.82850,8.0
2.83150,10.0
2.83450,15.0
2.83750,4.0
2.84050,11.0
2.84350,17.0
2.84650,16.0
2.84950,20.0
2.85250,16.0
2.85550,19.0
2.85850,25.0
2.86150,20.0
2.86450,27.0
2.86750,23.0
2.87050,19.0
2.87350,15.0
2.87650,19.0
2.87950,16.0
2.88250,15.0
2.88550,13.0
2.88850,8.0
2.89150,10.0
2.89450,4.0
2.89750,9.0
2.90050,7.0
2.90350,9.0
2.90650,2.0
2.90950,5.0
2.91250,2.0
2.91550,9.0
2.91850,5.0
2.92150,7.0
2.92450,10.0
2.92750,10.0
2.93050,8.0
2.93350,7.0
2.93650,11.0
2.93950,14.0
2.94250,11.0
2.94550,12.0
2.94850,20.0
2.95150,17.0
2.95450,20.0
2.95750,16.0
2.96050,11.0
2.96350,13.0
2.96650,13.0
2.96950,12.0
2.97250,16.0
2.97550,16.0
2.97850,7.0
2.98150,11.0
2.98450,10.0
2.98750,6.0
2.99050,3.0
2.99350,10.0
2.99650,9.0
2.99950,3.0
