theta_deg	log10_I_minus_log10_R
1.35875	-9.1815948E-002
1.36025	-5.5199623E-002
1.36175	1.7524481E-002
1.36325	8.2348585E-002
1.36475	1.2221766E-001
1.36625	1.3890886E-001
1.36775	1.6149592E-001
1.36925	1.5976620E-001
1.37075	1.5659857E-001
1.37225	1.3972139E-001
1.37375	1.3218546E-001
1.37525	1.1912847E-001
1.37675	9.9885225E-002
1.37825	9.1540575E-002
1.37975	6.4205408E-002
1.38125	3.9957762E-002
1.38275	1.4846087E-002
1.38425	-8.8822842E-003
1.38575	-3.0614853E-002
1.38725	-6.3236713E-002
1.38875	-8.1073999E-002
1.39025	-1.0295844E-001
1.39175	-1.2925839E-001
1.39325	-1.4668345E-001
1.39475	-1.7372894E-001
1.39625	-1.7545724E-001
1.39775	-1.3917947E-001
1.39925	-8.4799767E-002
1.40075	-1.5841484E-002
1.40225	8.0697536E-002
1.40375	1.3268256E-001
1.40525	1.6685557E-001
1.40675	1.7726040E-001
1.40825	1.8962693E-001
1.40975	1.7761159E-001
1.41125	1.5280962E-001
1.41275	1.3282919E-001
1.41425	1.2958312E-001
1.41575	1.1737537E-001
1.41725	9.1431856E-002
1.41875	8.2784891E-002
1.42025	7.0709229E-002
1.42175	4.5721054E-002
1.42325	1.6001225E-002
1.42475	-1.1230707E-002
1.42625	-3.0018806E-002
1.42775	-7.0348263E-002
1.42925	-1.0455513E-001
1.43075	-1.0063267E-001
1.43225	-1.2067175E-001
1.43375	-1.4073753E-001
1.43525	-1.5527940E-001
1.43675	-1.4134717E-001
1.43825	-1.1941671E-001
1.43975	-1.0018539E-001
1.44125	-3.8952351E-002
1.44275	3.6314011E-002
1.44425	1.0904503E-001
1.44575	1.3293815E-001
1.44725	1.5139771E-001
1.44875	1.6068935E-001
1.45025	1.5682793E-001
1.45175	1.4121342E-001
1.45325	1.2595844E-001
1.45475	1.2183309E-001
1.45625	1.1140776E-001
1.45775	9.4845533E-002
1.45925	8.0141544E-002
1.46075	6.5248489E-002
1.46225	3.6422491E-002
1.46375	1.2898922E-002
1.46525	-1.4867067E-002
1.46675	-4.1536331E-002
